"DT_GERACAO";"HH_GERACAO";"AA_ELEICAO";"NR_TURNO";"SG_UF";"CD_MUNICIPIO";"NM_MUNICIPIO";"NR_ZONA";"CD_GENERO";"DS_GENERO";"CD_ESTADO_CIVIL";"DS_ESTADO_CIVIL";"CD_FAIXA_ETARIA";"DS_FAIXA_ETARIA";"CD_GRAU_ESCOLARIDADE";"DS_GRAU_ESCOLARIDADE";"TP_CONVOCACAO";"TP_COMPARECIMENTO";"QT_MESARIOS_PERFIL"
"16/09/2024";"05:27:16";"2024";"1";"PB";"20516";"JOÃO PESSOA";"64";"4";"FEMININO";"3";"CASADO";"2124";"21 a 24 anos";"6";"ENSINO MÉDIO COMPLETO";"Voluntárias e voluntários";"#NULO";"1"
"16/09/2024";"05:27:16";"2024";"1";"PB";"20516";"JOÃO PESSOA";"70";"4";"FEMININO";"3";"CASADO";"5054";"50 a 54 anos";"6";"ENSINO MÉDIO COMPLETO";"Voluntárias e voluntários";"#NULO";"1"
"16/09/2024";"05:27:16";"2024";"1";"PB";"21474";"PRINCESA ISABEL";"34";"4";"FEMININO";"3";"CASADO";"4549";"45 a 49 anos";"6";"ENSINO MÉDIO COMPLETO";"Não voluntárias e não voluntários";"#NULO";"1"
"16/09/2024";"05:27:16";"2024";"1";"PB";"19534";"IGARACY";"66";"2";"MASCULINO";"3";"CASADO";"4044";"40 a 44 anos";"7";"SUPERIOR INCOMPLETO";"Voluntárias e voluntários";"#NULO";"1"
"16/09/2024";"05:27:16";"2024";"1";"PB";"20850";"MASSARANDUBA";"16";"4";"FEMININO";"1";"SOLTEIRO";"3034";"30 a 34 anos";"7";"SUPERIOR INCOMPLETO";"Não voluntárias e não voluntários";"#NULO";"1"
"16/09/2024";"05:27:16";"2024";"1";"PB";"20494";"JERICÓ";"36";"2";"MASCULINO";"1";"SOLTEIRO";"4044";"40 a 44 anos";"6";"ENSINO MÉDIO COMPLETO";"Não voluntárias e não voluntários";"#NULO";"2"
"16/09/2024";"05:27:16";"2024";"1";"PB";"20516";"JOÃO PESSOA";"77";"2";"MASCULINO";"9";"DIVORCIADO";"3539";"35 a 39 anos";"8";"SUPERIOR COMPLETO";"Voluntárias e voluntários";"#NULO";"1"
"16/09/2024";"05:27:16";"2024";"1";"PB";"20230";"FAGUNDES";"59";"4";"FEMININO";"1";"SOLTEIRO";"5054";"50 a 54 anos";"6";"ENSINO MÉDIO COMPLETO";"Não voluntárias e não voluntários";"#NULO";"1"
"16/09/2024";"05:27:16";"2024";"1";"PB";"20516";"JOÃO PESSOA";"77";"4";"FEMININO";"3";"CASADO";"6064";"60 a 64 anos";"8";"SUPERIOR COMPLETO";"Voluntárias e voluntários";"#NULO";"1"
"16/09/2024";"05:27:16";"2024";"1";"PB";"19577";"BREJO DO CRUZ";"38";"4";"FEMININO";"1";"SOLTEIRO";"4549";"45 a 49 anos";"7";"SUPERIOR INCOMPLETO";"Não voluntárias e não voluntários";"#NULO";"1"
"16/09/2024";"05:27:16";"2024";"1";"PB";"21253";"PEDRAS DE FOGO";"44";"4";"FEMININO";"1";"SOLTEIRO";"3034";"30 a 34 anos";"7";"SUPERIOR INCOMPLETO";"Voluntárias e voluntários";"#NULO";"1"
"16/09/2024";"05:27:16";"2024";"1";"PB";"21750";"SANTA RITA";"3";"4";"FEMININO";"3";"CASADO";"4044";"40 a 44 anos";"6";"ENSINO MÉDIO COMPLETO";"Voluntárias e voluntários";"#NULO";"1"
"16/09/2024";"05:27:16";"2024";"1";"PB";"20699";"LASTRO";"63";"4";"FEMININO";"1";"SOLTEIRO";"2529";"25 a 29 anos";"6";"ENSINO MÉDIO COMPLETO";"Não voluntárias e não voluntários";"#NULO";"1"
"16/09/2024";"05:27:16";"2024";"1";"PB";"21717";"SANTANA DE MANGUEIRA";"41";"4";"FEMININO";"3";"CASADO";"3539";"35 a 39 anos";"4";"ENSINO FUNDAMENTAL COMPLETO";"Voluntárias e voluntários";"#NULO";"1"
"16/09/2024";"05:27:16";"2024";"1";"PB";"21555";"REMÍGIO";"67";"4";"FEMININO";"3";"CASADO";"4044";"40 a 44 anos";"6";"ENSINO MÉDIO COMPLETO";"Não voluntárias e não voluntários";"#NULO";"4"
"16/09/2024";"05:27:16";"2024";"1";"PB";"19674";"CACHOEIRA DOS ÍNDIOS";"68";"4";"FEMININO";"1";"SOLTEIRO";"3539";"35 a 39 anos";"3";"ENSINO FUNDAMENTAL INCOMPLETO";"Não voluntárias e não voluntários";"#NULO";"1"
"16/09/2024";"05:27:16";"2024";"1";"PB";"20516";"JOÃO PESSOA";"77";"4";"FEMININO";"1";"SOLTEIRO";"4549";"45 a 49 anos";"8";"SUPERIOR COMPLETO";"Não voluntárias e não voluntários";"#NULO";"6"
"16/09/2024";"05:27:16";"2024";"1";"PB";"19496";"BONITO DE SANTA FÉ";"40";"4";"FEMININO";"3";"CASADO";"4044";"40 a 44 anos";"8";"SUPERIOR COMPLETO";"Voluntárias e voluntários";"#NULO";"3"
"16/09/2024";"05:27:16";"2024";"1";"PB";"20354";"IMACULADA";"74";"2";"MASCULINO";"3";"CASADO";"3034";"30 a 34 anos";"6";"ENSINO MÉDIO COMPLETO";"Voluntárias e voluntários";"#NULO";"1"
"16/09/2024";"05:27:16";"2024";"1";"PB";"22179";"SERRA REDONDA";"72";"2";"MASCULINO";"1";"SOLTEIRO";"3539";"35 a 39 anos";"7";"SUPERIOR INCOMPLETO";"Não voluntárias e não voluntários";"#NULO";"1"
"16/09/2024";"05:27:16";"2024";"1";"PB";"19275";"DAMIÃO";"24";"2";"MASCULINO";"3";"CASADO";"5054";"50 a 54 anos";"8";"SUPERIOR COMPLETO";"Voluntárias e voluntários";"#NULO";"1"
"16/09/2024";"05:27:16";"2024";"1";"PB";"21431";"POMBAL";"31";"2";"MASCULINO";"1";"SOLTEIRO";"3034";"30 a 34 anos";"5";"ENSINO MÉDIO INCOMPLETO";"Não voluntárias e não voluntários";"#NULO";"2"
"16/09/2024";"05:27:16";"2024";"1";"PB";"20516";"JOÃO PESSOA";"64";"4";"FEMININO";"9";"DIVORCIADO";"5054";"50 a 54 anos";"7";"SUPERIOR INCOMPLETO";"Não voluntárias e não voluntários";"#NULO";"1"
"16/09/2024";"05:27:16";"2024";"1";"PB";"20516";"JOÃO PESSOA";"64";"4";"FEMININO";"3";"CASADO";"3034";"30 a 34 anos";"7";"SUPERIOR INCOMPLETO";"Não voluntárias e não voluntários";"#NULO";"4"
"16/09/2024";"05:27:16";"2024";"1";"PB";"21733";"SANTANA DOS GARROTES";"66";"2";"MASCULINO";"3";"CASADO";"5559";"55 a 59 anos";"8";"SUPERIOR COMPLETO";"Não voluntárias e não voluntários";"#NULO";"1"
"16/09/2024";"05:27:16";"2024";"1";"PB";"20001";"SANTA CECÍLIA";"18";"4";"FEMININO";"3";"CASADO";"3539";"35 a 39 anos";"5";"ENSINO MÉDIO INCOMPLETO";"Não voluntárias e não voluntários";"#NULO";"2"
"16/09/2024";"05:27:16";"2024";"1";"PB";"20192";"EMAS";"32";"4";"FEMININO";"1";"SOLTEIRO";"2529";"25 a 29 anos";"5";"ENSINO MÉDIO INCOMPLETO";"Não voluntárias e não voluntários";"#NULO";"3"
"16/09/2024";"05:27:16";"2024";"1";"PB";"19372";"BAYEUX";"61";"4";"FEMININO";"1";"SOLTEIRO";"2124";"21 a 24 anos";"7";"SUPERIOR INCOMPLETO";"Não voluntárias e não voluntários";"#NULO";"8"
"16/09/2024";"05:27:16";"2024";"1";"PB";"22071";"SAPÉ";"4";"2";"MASCULINO";"1";"SOLTEIRO";"2529";"25 a 29 anos";"8";"SUPERIOR COMPLETO";"Voluntárias e voluntários";"#NULO";"1"
"16/09/2024";"05:27:16";"2024";"1";"PB";"19070";"ALAGOA NOVA";"13";"2";"MASCULINO";"3";"CASADO";"4549";"45 a 49 anos";"6";"ENSINO MÉDIO COMPLETO";"Não voluntárias e não voluntários";"#NULO";"3"
"16/09/2024";"05:27:16";"2024";"1";"PB";"20257";"FREI MARTINHO";"25";"4";"FEMININO";"1";"SOLTEIRO";"2529";"25 a 29 anos";"6";"ENSINO MÉDIO COMPLETO";"Voluntárias e voluntários";"#NULO";"2"
"16/09/2024";"05:27:16";"2024";"1";"PB";"19410";"BELÉM DO BREJO DO CRUZ";"38";"4";"FEMININO";"1";"SOLTEIRO";"4044";"40 a 44 anos";"8";"SUPERIOR COMPLETO";"Voluntárias e voluntários";"#NULO";"4"
"16/09/2024";"05:27:16";"2024";"1";"PB";"19011";"ÁGUA BRANCA";"74";"4";"FEMININO";"1";"SOLTEIRO";"2529";"25 a 29 anos";"7";"SUPERIOR INCOMPLETO";"Não voluntárias e não voluntários";"#NULO";"4"
"16/09/2024";"05:27:16";"2024";"1";"PB";"21938";"SÃO JOSÉ DO BONFIM";"65";"4";"FEMININO";"1";"SOLTEIRO";"4549";"45 a 49 anos";"8";"SUPERIOR COMPLETO";"Não voluntárias e não voluntários";"#NULO";"1"
"16/09/2024";"05:27:16";"2024";"1";"PB";"20273";"GUARABIRA";"10";"4";"FEMININO";"1";"SOLTEIRO";"3539";"35 a 39 anos";"8";"SUPERIOR COMPLETO";"Não voluntárias e não voluntários";"#NULO";"3"
"16/09/2024";"05:27:16";"2024";"1";"PB";"20516";"JOÃO PESSOA";"64";"4";"FEMININO";"1";"SOLTEIRO";"3034";"30 a 34 anos";"8";"SUPERIOR COMPLETO";"Voluntárias e voluntários";"#NULO";"4"
"16/09/2024";"05:27:16";"2024";"1";"PB";"19925";"ALGODÃO DE JANDAÍRA";"67";"2";"MASCULINO";"9";"DIVORCIADO";"3539";"35 a 39 anos";"6";"ENSINO MÉDIO COMPLETO";"Não voluntárias e não voluntários";"#NULO";"1"
"16/09/2024";"05:27:16";"2024";"1";"PB";"19828";"RIACHO DE SANTO ANTÔNIO";"62";"4";"FEMININO";"1";"SOLTEIRO";"2529";"25 a 29 anos";"7";"SUPERIOR INCOMPLETO";"Não voluntárias e não voluntários";"#NULO";"1"
"16/09/2024";"05:27:16";"2024";"1";"PB";"19372";"BAYEUX";"61";"4";"FEMININO";"1";"SOLTEIRO";"1900";"19 anos";"6";"ENSINO MÉDIO COMPLETO";"Não voluntárias e não voluntários";"#NULO";"2"
"16/09/2024";"05:27:16";"2024";"1";"PB";"21270";"PIANCÓ";"32";"2";"MASCULINO";"1";"SOLTEIRO";"2000";"20 anos";"5";"ENSINO MÉDIO INCOMPLETO";"Voluntárias e voluntários";"#NULO";"1"
"16/09/2024";"05:27:16";"2024";"1";"PB";"19470";"BOM SUCESSO";"36";"4";"FEMININO";"1";"SOLTEIRO";"4044";"40 a 44 anos";"3";"ENSINO FUNDAMENTAL INCOMPLETO";"Não voluntárias e não voluntários";"#NULO";"2"
"16/09/2024";"05:27:16";"2024";"1";"PB";"19674";"CACHOEIRA DOS ÍNDIOS";"68";"4";"FEMININO";"3";"CASADO";"3034";"30 a 34 anos";"8";"SUPERIOR COMPLETO";"Não voluntárias e não voluntários";"#NULO";"1"
"16/09/2024";"05:27:16";"2024";"1";"PB";"21415";"POCINHOS";"50";"2";"MASCULINO";"1";"SOLTEIRO";"2000";"20 anos";"5";"ENSINO MÉDIO INCOMPLETO";"Voluntárias e voluntários";"#NULO";"1"
"16/09/2024";"05:27:16";"2024";"1";"PB";"19909";"AREIA DE BARAÚNAS";"65";"4";"FEMININO";"1";"SOLTEIRO";"2124";"21 a 24 anos";"5";"ENSINO MÉDIO INCOMPLETO";"Voluntárias e voluntários";"#NULO";"1"
"16/09/2024";"05:27:16";"2024";"1";"PB";"21296";"PICUÍ";"25";"2";"MASCULINO";"1";"SOLTEIRO";"2124";"21 a 24 anos";"5";"ENSINO MÉDIO INCOMPLETO";"Não voluntárias e não voluntários";"#NULO";"3"
"16/09/2024";"05:27:16";"2024";"1";"PB";"21750";"SANTA RITA";"2";"4";"FEMININO";"3";"CASADO";"4549";"45 a 49 anos";"3";"ENSINO FUNDAMENTAL INCOMPLETO";"Não voluntárias e não voluntários";"#NULO";"1"
"16/09/2024";"05:27:16";"2024";"1";"PB";"20974";"MULUNGU";"75";"2";"MASCULINO";"1";"SOLTEIRO";"2124";"21 a 24 anos";"5";"ENSINO MÉDIO INCOMPLETO";"Não voluntárias e não voluntários";"#NULO";"4"
"16/09/2024";"05:27:16";"2024";"1";"PB";"20095";"DESTERRO";"30";"2";"MASCULINO";"1";"SOLTEIRO";"4044";"40 a 44 anos";"8";"SUPERIOR COMPLETO";"Voluntárias e voluntários";"#NULO";"1"
"16/09/2024";"05:27:16";"2024";"1";"PB";"21130";"OURO VELHO";"43";"2";"MASCULINO";"3";"CASADO";"4044";"40 a 44 anos";"8";"SUPERIOR COMPLETO";"Não voluntárias e não voluntários";"#NULO";"1"
"16/09/2024";"05:27:16";"2024";"1";"PB";"20230";"FAGUNDES";"59";"2";"MASCULINO";"3";"CASADO";"4044";"40 a 44 anos";"7";"SUPERIOR INCOMPLETO";"Voluntárias e voluntários";"#NULO";"1"
"16/09/2024";"05:27:16";"2024";"1";"PB";"20710";"LIVRAMENTO";"27";"4";"FEMININO";"1";"SOLTEIRO";"5559";"55 a 59 anos";"6";"ENSINO MÉDIO COMPLETO";"Não voluntárias e não voluntários";"#NULO";"1"
"16/09/2024";"05:27:16";"2024";"1";"PB";"22195";"SERRARIA";"11";"4";"FEMININO";"9";"DIVORCIADO";"4549";"45 a 49 anos";"8";"SUPERIOR COMPLETO";"Voluntárias e voluntários";"#NULO";"1"
"16/09/2024";"05:27:16";"2024";"1";"PB";"20931";"MONTE HOREBE";"40";"4";"FEMININO";"1";"SOLTEIRO";"3034";"30 a 34 anos";"8";"SUPERIOR COMPLETO";"Não voluntárias e não voluntários";"#NULO";"1"
"16/09/2024";"05:27:16";"2024";"1";"PB";"19216";"AREIA";"11";"2";"MASCULINO";"3";"CASADO";"4044";"40 a 44 anos";"8";"SUPERIOR COMPLETO";"Não voluntárias e não voluntários";"#NULO";"3"
"16/09/2024";"05:27:16";"2024";"1";"PB";"19887";"VIEIRÓPOLIS";"53";"2";"MASCULINO";"3";"CASADO";"4549";"45 a 49 anos";"6";"ENSINO MÉDIO COMPLETO";"Não voluntárias e não voluntários";"#NULO";"1"
"16/09/2024";"05:27:16";"2024";"1";"PB";"20150";"DONA INÊS";"14";"4";"FEMININO";"1";"SOLTEIRO";"2124";"21 a 24 anos";"6";"ENSINO MÉDIO COMPLETO";"Não voluntárias e não voluntários";"#NULO";"1"
"16/09/2024";"05:27:16";"2024";"1";"PB";"19216";"AREIA";"11";"4";"FEMININO";"9";"DIVORCIADO";"4044";"40 a 44 anos";"8";"SUPERIOR COMPLETO";"Não voluntárias e não voluntários";"#NULO";"1"
"16/09/2024";"05:27:16";"2024";"1";"PB";"22411";"UMBUZEIRO";"18";"4";"FEMININO";"3";"CASADO";"3034";"30 a 34 anos";"8";"SUPERIOR COMPLETO";"Não voluntárias e não voluntários";"#NULO";"1"
"16/09/2024";"05:27:16";"2024";"1";"PB";"19658";"CABEDELO";"57";"4";"FEMININO";"1";"SOLTEIRO";"1800";"18 anos";"6";"ENSINO MÉDIO COMPLETO";"Não voluntárias e não voluntários";"#NULO";"1"
"16/09/2024";"05:27:16";"2024";"1";"PB";"21750";"SANTA RITA";"3";"4";"FEMININO";"9";"DIVORCIADO";"5054";"50 a 54 anos";"6";"ENSINO MÉDIO COMPLETO";"Voluntárias e voluntários";"#NULO";"1"
"16/09/2024";"05:27:16";"2024";"1";"PB";"19747";"PEDRO RÉGIS";"60";"4";"FEMININO";"9";"DIVORCIADO";"3034";"30 a 34 anos";"7";"SUPERIOR INCOMPLETO";"Voluntárias e voluntários";"#NULO";"1"
"16/09/2024";"05:27:16";"2024";"1";"PB";"19054";"ALAGOA GRANDE";"9";"4";"FEMININO";"1";"SOLTEIRO";"2000";"20 anos";"3";"ENSINO FUNDAMENTAL INCOMPLETO";"Não voluntárias e não voluntários";"#NULO";"1"
"16/09/2024";"05:27:16";"2024";"1";"PB";"20516";"JOÃO PESSOA";"76";"2";"MASCULINO";"1";"SOLTEIRO";"4044";"40 a 44 anos";"6";"ENSINO MÉDIO COMPLETO";"Voluntárias e voluntários";"#NULO";"1"
"16/09/2024";"05:27:16";"2024";"1";"PB";"19453";"BOM JESUS";"68";"2";"MASCULINO";"1";"SOLTEIRO";"2000";"20 anos";"5";"ENSINO MÉDIO INCOMPLETO";"Não voluntárias e não voluntários";"#NULO";"1"
"16/09/2024";"05:27:16";"2024";"1";"PB";"20877";"MATARACA";"7";"4";"FEMININO";"1";"SOLTEIRO";"2000";"20 anos";"3";"ENSINO FUNDAMENTAL INCOMPLETO";"Não voluntárias e não voluntários";"#NULO";"1"
"16/09/2024";"05:27:16";"2024";"1";"PB";"21830";"SÃO JOÃO DO TIGRE";"29";"2";"MASCULINO";"1";"SOLTEIRO";"4044";"40 a 44 anos";"7";"SUPERIOR INCOMPLETO";"Não voluntárias e não voluntários";"#NULO";"1"
"16/09/2024";"05:27:16";"2024";"1";"PB";"22179";"SERRA REDONDA";"72";"2";"MASCULINO";"1";"SOLTEIRO";"3034";"30 a 34 anos";"6";"ENSINO MÉDIO COMPLETO";"Não voluntárias e não voluntários";"#NULO";"3"
"16/09/2024";"05:27:16";"2024";"1";"PB";"20575";"JUNCO DO SERIDÓ";"56";"4";"FEMININO";"1";"SOLTEIRO";"3034";"30 a 34 anos";"6";"ENSINO MÉDIO COMPLETO";"Voluntárias e voluntários";"#NULO";"1"
"16/09/2024";"05:27:16";"2024";"1";"PB";"21318";"PILAR";"44";"2";"MASCULINO";"1";"SOLTEIRO";"1800";"18 anos";"6";"ENSINO MÉDIO COMPLETO";"Não voluntárias e não voluntários";"#NULO";"1"
"16/09/2024";"05:27:16";"2024";"1";"PB";"20516";"JOÃO PESSOA";"70";"2";"MASCULINO";"1";"SOLTEIRO";"5054";"50 a 54 anos";"6";"ENSINO MÉDIO COMPLETO";"Não voluntárias e não voluntários";"#NULO";"1"
"16/09/2024";"05:27:16";"2024";"1";"PB";"20737";"LUCENA";"2";"4";"FEMININO";"1";"SOLTEIRO";"3034";"30 a 34 anos";"7";"SUPERIOR INCOMPLETO";"Não voluntárias e não voluntários";"#NULO";"1"
"16/09/2024";"05:27:16";"2024";"1";"PB";"20710";"LIVRAMENTO";"27";"4";"FEMININO";"1";"SOLTEIRO";"6064";"60 a 64 anos";"6";"ENSINO MÉDIO COMPLETO";"Não voluntárias e não voluntários";"#NULO";"1"
"16/09/2024";"05:27:16";"2024";"1";"PB";"21679";"SANTA HELENA";"37";"2";"MASCULINO";"1";"SOLTEIRO";"4044";"40 a 44 anos";"8";"SUPERIOR COMPLETO";"Voluntárias e voluntários";"#NULO";"1"
"16/09/2024";"05:27:16";"2024";"1";"PB";"22250";"SOUSA";"35";"4";"FEMININO";"1";"SOLTEIRO";"1900";"19 anos";"6";"ENSINO MÉDIO COMPLETO";"Não voluntárias e não voluntários";"#NULO";"1"
"16/09/2024";"05:27:16";"2024";"1";"PB";"19259";"AROEIRAS";"49";"2";"MASCULINO";"1";"SOLTEIRO";"3539";"35 a 39 anos";"6";"ENSINO MÉDIO COMPLETO";"Não voluntárias e não voluntários";"#NULO";"1"
"16/09/2024";"05:27:16";"2024";"1";"PB";"19011";"ÁGUA BRANCA";"74";"4";"FEMININO";"1";"SOLTEIRO";"3539";"35 a 39 anos";"8";"SUPERIOR COMPLETO";"Voluntárias e voluntários";"#NULO";"1"
"16/09/2024";"05:27:16";"2024";"1";"PB";"19895";"CONCEIÇÃO";"41";"4";"FEMININO";"1";"SOLTEIRO";"4044";"40 a 44 anos";"4";"ENSINO FUNDAMENTAL COMPLETO";"Não voluntárias e não voluntários";"#NULO";"1"
"16/09/2024";"05:27:16";"2024";"1";"PB";"19330";"BARRA DE SANTA ROSA";"67";"4";"FEMININO";"1";"SOLTEIRO";"2000";"20 anos";"5";"ENSINO MÉDIO INCOMPLETO";"Não voluntárias e não voluntários";"#NULO";"1"
"16/09/2024";"05:27:16";"2024";"1";"PB";"20699";"LASTRO";"63";"4";"FEMININO";"3";"CASADO";"4044";"40 a 44 anos";"6";"ENSINO MÉDIO COMPLETO";"Não voluntárias e não voluntários";"#NULO";"1"
"16/09/2024";"05:27:16";"2024";"1";"PB";"21318";"PILAR";"44";"2";"MASCULINO";"1";"SOLTEIRO";"2124";"21 a 24 anos";"5";"ENSINO MÉDIO INCOMPLETO";"Não voluntárias e não voluntários";"#NULO";"3"
"16/09/2024";"05:27:16";"2024";"1";"PB";"19771";"CALDAS BRANDÃO";"75";"4";"FEMININO";"1";"SOLTEIRO";"3034";"30 a 34 anos";"6";"ENSINO MÉDIO COMPLETO";"Voluntárias e voluntários";"#NULO";"1"
"16/09/2024";"05:27:16";"2024";"1";"PB";"19593";"BREJO DOS SANTOS";"36";"2";"MASCULINO";"3";"CASADO";"4044";"40 a 44 anos";"6";"ENSINO MÉDIO COMPLETO";"Não voluntárias e não voluntários";"#NULO";"4"
"16/09/2024";"05:27:16";"2024";"1";"PB";"19372";"BAYEUX";"61";"4";"FEMININO";"1";"SOLTEIRO";"2529";"25 a 29 anos";"5";"ENSINO MÉDIO INCOMPLETO";"Não voluntárias e não voluntários";"#NULO";"11"
"16/09/2024";"05:27:16";"2024";"1";"PB";"20630";"LAGOA";"31";"4";"FEMININO";"3";"CASADO";"3539";"35 a 39 anos";"6";"ENSINO MÉDIO COMPLETO";"Não voluntárias e não voluntários";"#NULO";"2"
"16/09/2024";"05:27:16";"2024";"1";"PB";"20850";"MASSARANDUBA";"16";"2";"MASCULINO";"1";"SOLTEIRO";"3034";"30 a 34 anos";"7";"SUPERIOR INCOMPLETO";"Não voluntárias e não voluntários";"#NULO";"1"
"16/09/2024";"05:27:16";"2024";"1";"PB";"22217";"SOLÂNEA";"48";"4";"FEMININO";"1";"SOLTEIRO";"2529";"25 a 29 anos";"3";"ENSINO FUNDAMENTAL INCOMPLETO";"Não voluntárias e não voluntários";"#NULO";"1"
"16/09/2024";"05:27:16";"2024";"1";"PB";"19259";"AROEIRAS";"49";"4";"FEMININO";"1";"SOLTEIRO";"4044";"40 a 44 anos";"8";"SUPERIOR COMPLETO";"Não voluntárias e não voluntários";"#NULO";"4"
"16/09/2024";"05:27:16";"2024";"1";"PB";"19763";"ALCANTIL";"18";"4";"FEMININO";"3";"CASADO";"3539";"35 a 39 anos";"6";"ENSINO MÉDIO COMPLETO";"Não voluntárias e não voluntários";"#NULO";"2"
"16/09/2024";"05:27:16";"2024";"1";"PB";"21130";"OURO VELHO";"43";"2";"MASCULINO";"1";"SOLTEIRO";"3034";"30 a 34 anos";"8";"SUPERIOR COMPLETO";"Não voluntárias e não voluntários";"#NULO";"2"
"16/09/2024";"05:27:16";"2024";"1";"PB";"22330";"TAVARES";"34";"2";"MASCULINO";"1";"SOLTEIRO";"2529";"25 a 29 anos";"3";"ENSINO FUNDAMENTAL INCOMPLETO";"Não voluntárias e não voluntários";"#NULO";"1"
"16/09/2024";"05:27:16";"2024";"1";"PB";"21776";"SANTA TERESINHA";"65";"4";"FEMININO";"1";"SOLTEIRO";"2124";"21 a 24 anos";"5";"ENSINO MÉDIO INCOMPLETO";"Voluntárias e voluntários";"#NULO";"1"
"16/09/2024";"05:27:16";"2024";"1";"PB";"19810";"CAMPINA GRANDE";"17";"2";"MASCULINO";"3";"CASADO";"4044";"40 a 44 anos";"6";"ENSINO MÉDIO COMPLETO";"Não voluntárias e não voluntários";"#NULO";"12"
"16/09/2024";"05:27:16";"2024";"1";"PB";"21016";"NAZAREZINHO";"63";"4";"FEMININO";"1";"SOLTEIRO";"3034";"30 a 34 anos";"5";"ENSINO MÉDIO INCOMPLETO";"Não voluntárias e não voluntários";"#NULO";"2"
"16/09/2024";"05:27:16";"2024";"1";"PB";"22357";"TEIXEIRA";"30";"2";"MASCULINO";"1";"SOLTEIRO";"3034";"30 a 34 anos";"7";"SUPERIOR INCOMPLETO";"Voluntárias e voluntários";"#NULO";"1"
"16/09/2024";"05:27:16";"2024";"1";"PB";"19895";"CONCEIÇÃO";"41";"2";"MASCULINO";"3";"CASADO";"4044";"40 a 44 anos";"6";"ENSINO MÉDIO COMPLETO";"Não voluntárias e não voluntários";"#NULO";"4"
"16/09/2024";"05:27:16";"2024";"1";"PB";"20990";"NATUBA";"18";"4";"FEMININO";"1";"SOLTEIRO";"3539";"35 a 39 anos";"5";"ENSINO MÉDIO INCOMPLETO";"Não voluntárias e não voluntários";"#NULO";"2"
"16/09/2024";"05:27:16";"2024";"1";"PB";"20036";"CUITÉ";"24";"2";"MASCULINO";"1";"SOLTEIRO";"2529";"25 a 29 anos";"8";"SUPERIOR COMPLETO";"Voluntárias e voluntários";"#NULO";"1"
"16/09/2024";"05:27:16";"2024";"1";"PB";"19852";"CATINGUEIRA";"32";"4";"FEMININO";"1";"SOLTEIRO";"3034";"30 a 34 anos";"6";"ENSINO MÉDIO COMPLETO";"Não voluntárias e não voluntários";"#NULO";"1"
"16/09/2024";"05:27:16";"2024";"1";"PB";"19810";"CAMPINA GRANDE";"17";"2";"MASCULINO";"3";"CASADO";"6064";"60 a 64 anos";"7";"SUPERIOR INCOMPLETO";"Voluntárias e voluntários";"#NULO";"2"
"16/09/2024";"05:27:16";"2024";"1";"PB";"21199";"PAULISTA";"69";"4";"FEMININO";"1";"SOLTEIRO";"4044";"40 a 44 anos";"6";"ENSINO MÉDIO COMPLETO";"Não voluntárias e não voluntários";"#NULO";"2"
"16/09/2024";"05:27:16";"2024";"1";"PB";"20672";"LAGOA SECA";"13";"2";"MASCULINO";"1";"SOLTEIRO";"3539";"35 a 39 anos";"6";"ENSINO MÉDIO COMPLETO";"Não voluntárias e não voluntários";"#NULO";"2"
"16/09/2024";"05:27:16";"2024";"1";"PB";"19194";"ARARUNA";"20";"4";"FEMININO";"1";"SOLTEIRO";"4044";"40 a 44 anos";"8";"SUPERIOR COMPLETO";"Não voluntárias e não voluntários";"#NULO";"4"
"16/09/2024";"05:27:16";"2024";"1";"PB";"19232";"AREIAL";"19";"4";"FEMININO";"3";"CASADO";"3539";"35 a 39 anos";"6";"ENSINO MÉDIO COMPLETO";"Não voluntárias e não voluntários";"#NULO";"2"
"16/09/2024";"05:27:16";"2024";"1";"PB";"19240";"CARAÚBAS";"22";"4";"FEMININO";"9";"DIVORCIADO";"5054";"50 a 54 anos";"8";"SUPERIOR COMPLETO";"Não voluntárias e não voluntários";"#NULO";"1"
"16/09/2024";"05:27:16";"2024";"1";"PB";"19445";"SÃO JOSÉ DE PRINCESA";"34";"2";"MASCULINO";"1";"SOLTEIRO";"2000";"20 anos";"6";"ENSINO MÉDIO COMPLETO";"Não voluntárias e não voluntários";"#NULO";"1"
"16/09/2024";"05:27:16";"2024";"1";"PB";"19550";"BORBOREMA";"11";"4";"FEMININO";"1";"SOLTEIRO";"2529";"25 a 29 anos";"6";"ENSINO MÉDIO COMPLETO";"Não voluntárias e não voluntários";"#NULO";"3"
"16/09/2024";"05:27:16";"2024";"1";"PB";"22314";"TAPEROÁ";"27";"4";"FEMININO";"1";"SOLTEIRO";"2000";"20 anos";"5";"ENSINO MÉDIO INCOMPLETO";"Não voluntárias e não voluntários";"#NULO";"1"
"16/09/2024";"05:27:16";"2024";"1";"PB";"21172";"PATOS";"28";"2";"MASCULINO";"1";"SOLTEIRO";"4044";"40 a 44 anos";"7";"SUPERIOR INCOMPLETO";"Voluntárias e voluntários";"#NULO";"1"
"16/09/2024";"05:27:16";"2024";"1";"PB";"20516";"JOÃO PESSOA";"64";"4";"FEMININO";"1";"SOLTEIRO";"1900";"19 anos";"6";"ENSINO MÉDIO COMPLETO";"Não voluntárias e não voluntários";"#NULO";"3"
